ID,OEM,Model,Description,Image,Voltage,Minimum_Battery_Weight,Battery_Connector,Lead_Length,Termination,Length,Width,Height
77003,TOYOTA,5FBE20,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_724/3wheel.jpg,36,1540.0,SB-350 Gray,10.0,B,39.3,21.7,23.0
77004,TOYOTA,5FBE20,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_724/3wheel.jpg,48,1540.0,SB-350 Blue,10.0,B,39.3,21.7,23.0
77005,KOMATSU,FB15M-3,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_716/kom_ac_3.jpg,36,1570.0,SB-350 Gray,14.0,B,38.8,21.3,24.0
77007,TOYOTA,6BSU20,High-Lift Straddle-Type,http://www.EQGURU.com/images/L/T_724/reach.jpg,24,1600.0,SB-350 Red,18.0,B,38.75,14.4,32.0
77008,TOYOTA,6BSU20,High-Lift Straddle-Type,http://www.EQGURU.com/images/L/T_724/reach.jpg,36,2000.0,SB-350 Gray,18.0,B,38.75,16.4,32.0
77009,TOYOTA,6BSU25,High-Lift Straddle-Type,http://www.EQGURU.com/images/L/T_724/reach.jpg,36,2000.0,SB-350 Gray,18.0,B,38.75,16.4,32.0
77010,TOYOTA,6BRU18,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_724/reach.jpg,24,1600.0,SB-350 Red,18.0,B,38.75,14.4,32.0
77011,TOYOTA,6BRU18,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_724/reach.jpg,36,2000.0,SB-350 Gray,18.0,B,38.75,16.4,32.0
77012,TOYOTA,6BRU23,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_724/reach.jpg,36,2000.0,SB-350 Gray,18.0,B,38.75,16.4,32.0
77013,TOYOTA,6BDRU15,Narrow Aisle Double Reach,http://www.EQGURU.com/images/L/T_724/reach.jpg,36,2000.0,SB-350 Gray,18.0,B,38.75,16.4,32.0
77014,TOYOTA,6BPU15,Counterbalanced Order Picker,http://www.EQGURU.com/images/L/T_724/optoy.jpg,24,1600.0,SB-350 Red,18.0,B,36.75,14.5,32.25
77015,TOYOTA,6BVNCU13,Turret trucks,http://www.EQGURU.com/images/L/T_724/standupE.jpg,36,2850.0,SB-350 Gray,18.0,B,38.88,20.75,31.5
77016,TOYOTA,6HBW20,Walkie Low-Lift Pallet,http://www.EQGURU.com/images/L/T_724/smpallet.jpg,24,200.0,SB-175 Gray,18.0,B,28.12,9.0,24.0
77017,TOYOTA,6HBW30,Walkie Low-Lift Pallet,http://www.EQGURU.com/images/L/T_724/walkie.jpg,24,490.0,SB-175 Gray,18.0,B,31.5,9.19,24.0
77032,TCM,FCB15,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_723/fcb.jpg,36,1900.0,NULL,15.0,A,35.8,27.2,23.0
77033,TCM,FCB15,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_723/fcb.jpg,48,1900.0,NULL,15.0,A,35.8,27.2,23.0
77035,TCM,FCB20,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_723/fcb.jpg,36,2450.0,NULL,15.0,A,39.4,28.3,23.0
77036,TCM,FCB20,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_723/fcb.jpg,48,2450.0,NULL,15.0,A,39.4,28.3,23.0
77038,TCM,FCB25,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_723/fcb.jpg,36,2450.0,NULL,15.0,A,39.4,28.3,23.0
77039,TCM,FCB25,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_723/fcb.jpg,48,2450.0,NULL,15.0,A,39.4,28.3,23.0
77041,TCM,FCB30,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_723/fcb.jpg,36,2750.0,NULL,15.0,A,39.4,33.3,23.0
77042,TCM,FCB30,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_723/fcb.jpg,48,2750.0,NULL,15.0,A,39.4,33.3,23.0
77043,TCM,FA15B,Sit-Down Rider Pneumatic Electric,http://www.EQGURU.com/images/L/T_723/acroba.jpg,72,2420.0,SB-350 Blue,NULL,NULL,44.3,25.7,22.2
77044,TCM,FA20B,Sit-Down Rider Pneumatic Electric,http://www.EQGURU.com/images/L/T_723/acroba.jpg,72,2800.0,SB-350 Blue,NULL,NULL,50.5,26.1,22.2
77045,TCM,FA25B,Sit-Down Rider Pneumatic Electric,http://www.EQGURU.com/images/L/T_723/acroba.jpg,72,2800.0,SB-350 Blue,NULL,NULL,50.5,26.1,22.2
77046,TCM,FA30B,Sit-Down Rider Pneumatic Electric,http://www.EQGURU.com/images/L/T_723/acroba.jpg,72,3090.0,SB-350 Blue,NULL,NULL,55.9,25.7,22.2
77047,TCM,FTB15,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_723/tcm3.jpg,48,1550.0,NULL,24.0,A,38.4,21.1,24.4
77048,TCM,FTB16-4,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_723/tcm3.jpg,36,850.0,NULL,24.0,A,38.7,24.8,25.4
77049,TCM,FTB16-4,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_723/tcm3.jpg,36,850.0,NULL,24.0,A,38.7,24.8,25.4
77050,TCM,FTB18,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_723/tcm3.jpg,48,1550.0,NULL,24.0,A,38.4,21.1,24.4
77051,TCM,FTB18-4,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_723/tcm3.jpg,36,930.0,NULL,24.0,A,38.7,29.0,25.4
77052,TCM,FTB18-4,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_723/tcm3.jpg,48,930.0,NULL,24.0,A,38.7,29.0,25.4
77149,RAYMOND,EASI-R35TT,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/rr%20reach,5.jpg",36,2000.0,SB-350 Gray,11.0,B,38.63,16.12,31.3
77150,RAYMOND,EASI-R40TT,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/rr%20reach,6.jpg",24,1600.0,SB-350 Red,11.0,B,38.63,14.12,31.3
77151,RAYMOND,EASI-R40TT,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/rr%20reach,7.jpg",36,2000.0,SB-350 Gray,11.0,B,38.63,16.12,31.3
77152,RAYMOND,EASI-R45TT,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/rr%20reach,9.jpg",36,2000.0,SB-350 Gray,15.0,B,38.63,16.12,31.3
77153,RAYMOND,EASI-R45TT-MA,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/rr%20reach,8.jpg",36,2600.0,SB-350 Gray,15.0,B,38.88,21.12,30.33
77154,RAYMOND,EASI-R45TT-MA,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/rr%20reach,10.jpg",36,2600.0,SB-350 Gray,15.0,B,38.88,21.12,30.33
77158,RAYMOND,EASI-R45TT-MB,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/rr%20reach,11.jpg",36,2600.0,SB-350 Gray,15.0,B,38.88,21.12,30.33
77159,RAYMOND,EASI-DR25TT,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/rr%20reach,0.jpg",24,1600.0,SB-350 Red,11.0,B,38.62,14.12,31.3
77160,RAYMOND,EASI-DR30TT,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/rr%20reach,1.jpg",36,2000.0,SB-350 Gray,11.0,B,38.62,16.12,31.3
77162,RAYMOND,EASI-OPC-30TT,Counterbalanced Order Picker,"http://www.EQGURU.com/images/L/noimageavailable,9.jpg",24,920.0,SB-350 Red,20.0,C,31.0,13.0,30.88
77163,RAYMOND,EASI-OPC-30TT,Counterbalanced Order Picker,"http://www.EQGURU.com/images/L/noimageavailable,10.jpg",36,1600.0,SB-350 Gray,20.0,C,38.38,13.69,30.88
77165,RAYMOND,CSR30T,Turret trucks,"http://www.EQGURU.com/images/L/RAYMOND%20CSR30T,0.jpg",48,2900.0,SB-350 Blue,20.0,B,44.25,21.25,31.0
77166,RAYMOND,101T-F40L,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/101,0.jpg",24,200.0,SB-175 Gray,12.0,B,28.0,8.75,26.5
77167,RAYMOND,111TM-F60L,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/101,1.jpg",24,490.0,SB-175 Gray,12.0,B,31.0,8.75,31.0
77168,RAYMOND,112TM-FRE60L,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/101,2.jpg",24,965.0,SB-175 Gray,12.0,B,31.0,13.0,31.0
77169,RAYMOND,112TM-FRE80L,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/101,3.jpg",24,490.0,SB-175 Gray,18.0,B,31.0,13.38,31.0
77170,RAYMOND,113TM-FRC60L,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/101,4.jpg",24,965.0,SB-175 Gray,12.0,B,31.0,13.0,31.0
77171,RAYMOND,113TM-FRC80L,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/101,5.jpg",24,965.0,SB-175 Gray,12.0,B,31.0,13.0,31.0
77172,RAYMOND,RWR300,Walkie/Ride High-Lift Reach,http://www.EQGURU.com/images/,24,975.0,SB-175 Gray,12.0,B,31.0,13.0,31.0
77173,RAYMOND,RRS30,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/RRS3001a,0.jpg",24,950.0,SB-175 Red,20.0,B,32.3,13.3,31.0
77174,RAYMOND,RSS22,Walkie/Ride High-Lift Straddle,http://www.EQGURU.com/images/,24,330.0,SB-175 Red,20.0,B,32.3,9.0,31.0
77176,RAYMOND,RSS40,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/RSS%20stack,1.jpg",24,950.0,SB-175 Red,20.0,B,32.3,13.3,31.0
77177,RAYMOND,RAS20,3-Wheel Rider Electric,http://www.EQGURU.com/images/,24,290.0,SB-175 Red,18.0,B,27.3,7.8,31.0
77178,RAYMOND,RAS25,3-Wheel Rider Electric,http://www.EQGURU.com/images/,24,290.0,SB-175 Red,18.0,B,27.3,7.8,31.0
77180,RAYMOND,RWS300,Walkie/Ride High-Lift Straddle,http://www.EQGURU.com/images/,24,975.0,SB-175 Gray,12.0,B,31.0,13.0,31.0
77181,RAYMOND,RWS400,Walkie/Ride High-Lift Straddle,http://www.EQGURU.com/images/,24,975.0,SB-175 Gray,12.0,B,31.0,13.0,31.0
77183,RAYMOND,RCS20,Walkie High-Lift Counterbalanced,"http://www.EQGURU.com/images/L/RCS,0.jpg",24,950.0,SB-175 Red,20.0,B,32.3,13.3,31.0
77184,RAYMOND,RCS30,Walkie High-Lift Counterbalanced,"http://www.EQGURU.com/images/L/RCS,1.jpg",24,950.0,SB-175 Red,20.0,B,32.3,13.3,31.0
77185,RAYMOND,RCS40,Walkie High-Lift Counterbalanced,"http://www.EQGURU.com/images/L/RCS,2.jpg",24,950.0,SB-175 Red,20.0,B,32.3,13.3,31.0
77186,SCHAEFF,Echo 3000,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_721/echo3000.jpg,36,1925.0,SB-350 Gray,9.0,D,38.75,16.12,31.5
77187,SCHAEFF,W30,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_721/w-series.jpg,36,1925.0,SB-350 Gray,9.0,D,38.75,16.12,31.5
77188,SCHAEFF,W35,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_721/w-series.jpg,36,1925.0,SB-350 Gray,9.0,D,38.75,16.12,31.5
77189,SCHAEFF,W38,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_721/w-series.jpg,36,2175.0,SB-350 Gray,9.0,D,38.81,18.12,31.5
77190,SCHAEFF,W40,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_721/w-series.jpg,36,2700.0,SB-350 Gray,9.0,D,38.75,20.5,31.5
77191,SCHAEFF,W45,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_721/w-series.jpg,36,2700.0,SB-350 Gray,9.0,D,38.88,20.75,31.5
77192,SCHAEFF,W50,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_721/w-series.jpg,36,2700.0,SB-350 Gray,9.0,D,38.88,20.75,31.5
77193,SCHAEFF,W55,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_721/w-series.jpg,36,2700.0,SB-350 Gray,9.0,D,38.88,20.75,31.5
77194,SCHAEFF,W60,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_721/w-series.jpg,36,2700.0,SB-350 Gray,9.0,D,38.88,20.75,31.5
77224,NISSAN,WCN-40,Walkie High-Lift Counterbalanced,"http://www.EQGURU.com/images/L/nissan%20wcn,1.jpg",12,725.0,SB-175 Gray,20.0,B,32.0,8.25,31.0
77277,RAYMOND,640-C40TF,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/03_EASi-Pacer,4.jpg",36,2700.0,SB-350 Gray,8.0,B,38.75,21.0,31.0
77279,RAYMOND,650-C50TT,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/03_EASi-Pacer,5.jpg",36,2800.0,SB-350 Gray,13.0,B,38.75,21.0,31.0
77280,RAYMOND,EASi-PACER-R30,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/03_EASi-Pacer,0.jpg",36,2300.0,SB-350 Gray,11.0,B,38.5,18.5,32.3
77281,RAYMOND,EASi-PACER-R35,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/03_EASi-Pacer,1.jpg",36,2300.0,SB-350 Gray,11.0,B,38.5,18.5,32.3
77282,RAYMOND,EASi-PACER-R40,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/03_EASi-Pacer,2.jpg",36,2600.0,SB-350 Gray,11.0,B,38.5,21.0,32.3
77283,RAYMOND,EASi-PACER-R50,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/03_EASi-Pacer,3.jpg",36,2700.0,SB-350 Gray,11.0,B,38.5,23.5,32.3
77284,RAYMOND,RTW-C30,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/rtw_2,0.jpg",36,1410.0,SB-350 Gray,30.0,A,33.07,20.86,23.5
77285,RAYMOND,RTW-C30,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/rtw_2,1.jpg",48,1410.0,SB-350 Blue,30.0,A,33.07,20.86,23.5
77286,RAYMOND,RTW-C35,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/rtw_2,2.jpg",36,1706.0,SB-350 Gray,30.0,A,33.07,25.19,23.5
77287,RAYMOND,RTW-C35,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/rtw_2,3.jpg",48,1706.0,SB-350 Blue,30.0,A,33.07,25.19,23.5
77288,RAYMOND,RTW-C40,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/rtw_2,4.jpg",36,2016.0,SB-350 Gray,30.0,A,33.07,30.39,24.68
77289,RAYMOND,RTW-C40,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/rtw_2,6.jpg",48,2016.0,SB-350 Blue,30.0,A,33.07,30.39,24.68
77290,RAYMOND,EASI-S30TT,High-Lift Straddle-Type,"http://www.EQGURU.com/images/L/rr%20reach,12.jpg",24,1600.0,SB-350 Red,11.0,B,38.62,14.12,31.3
77291,RAYMOND,EASI-S30TT,High-Lift Straddle-Type,"http://www.EQGURU.com/images/L/rr%20reach,13.jpg",36,2000.0,SB-350 Gray,11.0,B,38.62,16.12,31.3
77292,RAYMOND,EASI-S40TT,High-Lift Straddle-Type,"http://www.EQGURU.com/images/L/rr%20reach,14.jpg",36,2000.0,SB-350 Gray,11.0,B,38.62,16.12,31.3
77293,RAYMOND,EASI-R30TT,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/rr%20reach,2.jpg",24,1600.0,SB-350 Red,11.0,B,38.63,14.12,30.33
77294,RAYMOND,EASI-R30TT,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/rr%20reach,3.jpg",36,1600.0,SB-350 Gray,11.0,B,38.63,14.12,30.33
77295,RAYMOND,EASI-R35TT,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/rr%20reach,4.jpg",24,1600.0,SB-350 Red,11.0,B,38.63,14.12,31.3
77335,NISSAN,PE30Y,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_719/pey.jpg,36,1840.0,SB-350 Gray,18.0,B,35.125,26.7,22.8
77336,NISSAN,PE30Y,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_719/pey.jpg,48,1840.0,SB-350 Gray,18.0,B,35.125,26.7,22.8
77337,NISSAN,PE35Y,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_719/pey.jpg,36,1840.0,SB-350 Gray,18.0,B,35.125,26.7,22.8
77338,NISSAN,PE35Y,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_719/pey.jpg,48,1840.0,SB-350 Gray,18.0,B,35.125,26.7,22.8
77339,NISSAN,PE40Y,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_719/pey.jpg,36,2490.0,SB-350 Gray,18.0,B,39.1,28.25,22.8
77340,NISSAN,PE40Y,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_719/pey.jpg,48,2490.0,SB-350 Gray,18.0,B,39.1,28.25,22.8
77341,NISSAN,PE50LY,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_719/pey.jpg,36,2490.0,SB-350 Gray,18.0,B,37.62,28.5,21.5
77343,NISSAN,PE50Y,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_719/pey.jpg,36,2490.0,SB-350 Gray,18.0,B,39.1,28.25,22.8
77344,NISSAN,PE50Y,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_719/pey.jpg,48,2490.0,SB-350 Gray,18.0,B,39.1,28.25,22.8
77345,NISSAN,PE60Y,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_719/pey.jpg,36,3075.0,SB-350 Gray,18.0,B,39.1,34.12,22.8
77348,NISSAN,TN30,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_719/nx.jpg,36,1490.0,SB-350 Gray,18.0,B,39.2,20.9,25.8
77349,NISSAN,TN35,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_719/nx.jpg,36,1490.0,SB-350 Gray,18.0,B,39.2,20.9,25.8
77351,NISSAN,RRN-35,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/RRN,1.jpg",24,2000.0,SB-350 Red,18.0,B,38.75,16.4,32.0
77352,NISSAN,RRN-35,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/RRN,2.jpg",36,2000.0,SB-350 Gray,18.0,B,38.75,16.4,32.0
77353,NISSAN,RRN-45,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/RRN,3.jpg",36,2000.0,SB-350 Gray,18.0,B,38.75,16.4,32.0
77354,NISSAN,RRN-30D,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/RRN,0.jpg",36,2000.0,SB-350 Gray,18.0,B,38.75,16.4,32.0
77356,NISSAN,WPN-40,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Nissan%20wpn,0.jpg",24,800.0,SB-175 Gray,20.0,B,32.0,13.5,31.0
77357,NISSAN,WPN-60,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Nissan%20wpn,1.jpg",24,800.0,SB-175 Red,20.0,B,31.0,13.25,31.0
77358,NISSAN,WPN-80,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Nissan%20wpn,2.jpg",24,800.0,SB-175 Red,20.0,B,31.0,13.25,31.0
77359,CROWN,SX 3000-30,Walkie High-Lift Straddle,http://www.EQGURU.com/images/L/T_708/sx.jpg,24,267.0,SB-175 Gray,20.0,A,26.4,9.1,23.62
77360,NISSAN,WRPN-40,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_719/wrpn.jpg,24,800.0,SB-175 Gray,20.0,B,32.0,13.5,24.0
77361,NISSAN,WRPN-60,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_719/wrpn.jpg,24,800.0,SB-175 Gray,20.0,B,32.0,13.5,24.0
77362,NISSAN,WRPN-80,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_719/wrpn.jpg,24,800.0,SB-175 Gray,20.0,B,32.0,13.5,24.0
77363,NISSAN,SGXN3-60,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_719/sgxn.jpg,24,800.0,SB-175 Gray,20.0,B,32.0,13.5,24.0
77364,NISSAN,SGXN3-80,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_719/sgxn.jpg,24,800.0,SB-175 Gray,20.0,B,32.0,13.5,24.0
77365,NISSAN,WSN-30,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/nissan%20wsn,0.jpg",12,410.0,SB-175 Gray,20.0,B,34.5,8.25,31.0
77366,NISSAN,WSN-40,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/nissan%20wsn,1.jpg",12,410.0,SB-175 Gray,20.0,B,34.5,8.25,31.0
77367,NISSAN,EWSN-20,Walkie High-Lift Straddle,http://www.EQGURU.com/images/L/T_719/ewsn.jpg,24,290.0,SB-175 Red,20.0,B,37.38,9.0,24.0
77368,NISSAN,EWSN-25,Walkie High-Lift Straddle,http://www.EQGURU.com/images/L/T_719/ewsn.jpg,24,290.0,SB-175 Red,20.0,B,37.38,9.0,31.0
77369,NISSAN,WCN-30,Walkie High-Lift Counterbalanced,"http://www.EQGURU.com/images/L/nissan%20wcn,0.jpg",12,725.0,SB-175 Gray,20.0,B,32.0,8.25,31.0
77370,MITSUBISHI,FB18KT,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_718/fb16-20kt.jpg,36,2200.0,SB-350 Gray,20.0,B,40.0,25.0,24.8
77371,MITSUBISHI,FB18KT,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_718/fb16-20kt.jpg,48,2200.0,SB-350,20.0,B,40.0,25.0,24.8
77372,MITSUBISHI,FB20KT,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_718/fb16-20kt.jpg,36,2200.0,SB-350 Gray,20.0,B,40.0,25.0,24.8
77373,MITSUBISHI,FB20KT,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_718/fb16-20kt.jpg,48,2200.0,SB-350,20.0,B,40.0,25.0,24.8
77379,MITSUBISHI,ESS24-15,High-Lift Straddle-Type,http://www.EQGURU.com/images/L/T_718/mitsreach.jpg,24,1600.0,SB-350 Red,24.0,B,38.67,14.25,31.62
77380,MITSUBISHI,ESS24-20,High-Lift Straddle-Type,http://www.EQGURU.com/images/L/T_718/mitsreach.jpg,24,1600.0,SB-350 Red,24.0,B,38.67,14.25,31.62
77381,MITSUBISHI,ESS36-15,High-Lift Straddle-Type,http://www.EQGURU.com/images/L/T_718/mitsreach.jpg,36,2000.0,SB-350 Gray,25.0,B,38.67,16.25,31.62
77382,MITSUBISHI,ESS36-20,High-Lift Straddle-Type,http://www.EQGURU.com/images/L/T_718/mitsreach.jpg,36,2000.0,SB-350 Gray,25.0,B,38.67,16.25,31.62
77383,MITSUBISHI,ESR24-15,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_718/mitsreach.jpg,24,1600.0,SB-350 Red,11.0,B,38.67,14.25,31.62
77384,MITSUBISHI,ESR24-18,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_718/mitsreach.jpg,24,1600.0,SB-350 Red,11.0,B,38.67,14.25,31.62
77385,MITSUBISHI,ESR24-20,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_718/mitsreach.jpg,24,1600.0,SB-350 Red,11.0,B,38.67,14.25,31.62
77386,MITSUBISHI,ESR36-15,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_718/mitsreach.jpg,36,2000.0,SB-350 Gray,11.0,B,38.67,16.25,31.62
77387,MITSUBISHI,ESR36-18,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_718/mitsreach.jpg,36,2000.0,SB-350 Gray,11.0,B,38.67,16.25,31.62
77388,MITSUBISHI,ESR36-20,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_718/mitsreach.jpg,36,2000.0,SB-350 Gray,11.0,B,38.67,16.25,31.62
77389,MITSUBISHI,ESR36-23,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_718/mitsreach.jpg,36,2000.0,SB-350 Gray,11.0,B,38.67,16.25,31.62
77392,MITSUBISHI,EDR24-13,Narrow Aisle Double Reach,http://www.EQGURU.com/images/L/T_718/mitsreach.jpg,24,1600.0,SB-350 Red,24.0,B,38.67,14.25,31.62
77393,MITSUBISHI,EDR36-13,Narrow Aisle Double Reach,http://www.EQGURU.com/images/L/T_718/mitsreach.jpg,36,2000.0,SB-350 Gray,24.0,B,38.67,16.25,31.62
77394,MITSUBISHI,EDR36-15,Narrow Aisle Double Reach,http://www.EQGURU.com/images/L/T_718/mitsreach.jpg,36,2000.0,SB-350 Gray,24.0,B,38.67,16.25,31.62
77396,MITSUBISHI,PMW20,Walkie Low-Lift Pallet,http://www.EQGURU.com/images/L/T_718/pmw.jpg,24,200.0,SB-175 Gray,12.0,B,29.38,8.8,26.5
77397,MITSUBISHI,PMW30,Walkie Low-Lift Pallet,http://www.EQGURU.com/images/L/T_718/pmw.jpg,24,575.0,SB-175 Gray,12.0,B,32.0,9.19,24.0
77398,MITSUBISHI,PMWR30,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_718/pmw.jpg,24,825.0,SB-175 Gray,12.0,B,32.0,13.44,24.0
77399,MITSUBISHI,PMWR40,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_718/pmw.jpg,24,825.0,SB-175 Gray,12.0,B,32.0,13.44,24.0
77400,MITSUBISHI,PMCR30,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_718/pmw.jpg,24,825.0,SB-175 Gray,12.0,B,32.0,13.44,24.0
77401,MITSUBISHI,PMCR40,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_718/pmw.jpg,24,825.0,SB-175 Gray,12.0,B,32.0,13.44,24.0
77402,MITSUBISHI,PMWS15,Walkie High-Lift Counterbalanced,http://www.EQGURU.com/images/L/T_718/pmwrs.jpg,24,975.0,SB-175 Gray,12.0,B,32.0,13.4,24.0
77437,DAEWOO,B15T-5,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_709/b15ac.jpg,48,1543.0,SB-350 Gray,40.0,B,39.1,20.8,26.8
77445,DAEWOO,B20T-5,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_709/b15ac.jpg,36,2315.0,SB-350 Gray,18.0,B,39.1,25.0,26.8
77469,DAEWOO,B18T-5,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_709/b15ac.jpg,36,1764.0,SB-350 Gray,18.0,B,39.1,25.0,26.8
77470,DAEWOO,B18T-5,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_709/b15ac.jpg,48,1764.0,SB-350 Gray,18.0,B,39.1,25.0,26.8
77471,DAEWOO,B20T-5,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_709/b15ac.jpg,3648,2315.0,SB-350 Gray,18.0,B,39.1,25.0,26.8
77533,HYSTER,W40ZC,Walkie High-Lift Counterbalanced,http://www.EQGURU.com/images/L/T_712/zc.jpg,24,600.0,SB-175 Red,20.0,B,33.0,13.5,24.0
